DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2020-09,100239,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2020-10,77236,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2020-11,43162,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2020-12,51443,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-01,52602,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-02,38116,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-03,56711,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-04,73709,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-05,87127,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-06,168715,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-07,322502,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-08,370972,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-09,325109,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-10,367045,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-11,307510,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2021-12,294485,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-01,248376,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-02,253517,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-03,311041,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-04,445758,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-05,526565,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-06,558532,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-07,575168,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-08,570876,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-09,531047,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-10,547359,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-11,391068,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2022-12,374583,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-01,381190,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-02,369441,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-03,420595,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-04,496422,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-05,572560,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-06,566987,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-07,581359,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-08,600253,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-09,573434,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-10,595008,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-11,418488,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2023-12,416281,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-01,396579,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-02,371772,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-03,446216,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-04,538953,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-05,635425,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-06,650585,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-07,644016,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-08,662256,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-09,631058,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-10,645177,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-11,486446,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Lithuania,2024-12,474266,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-01,114824,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-02,118029,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-03,160224,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-04,173688,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-05,200642,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-06,202249,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-07,231127,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-08,243204,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-09,220863,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-10,201148,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-11,153638,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2013-12,149691,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-01,137003,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-02,137109,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-03,176868,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-04,212059,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-05,226912,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-06,238155,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-07,241377,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-08,265677,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-09,238743,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-10,218157,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-11,173497,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2014-12,168409,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-01,141553,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-02,149261,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-03,177748,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-04,233869,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-05,248165,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-06,244206,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-07,269176,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-08,290356,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-09,263799,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-10,243720,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-11,198946,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2015-12,190952,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-01,165143,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-02,181066,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-03,228582,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-04,260311,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-05,272850,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-06,262180,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-07,294609,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-08,295591,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-09,284488,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-10,277679,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-11,229082,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2016-12,232661,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-01,203264,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-02,207438,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-03,241937,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-04,316249,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-05,318151,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-06,335699,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-07,356763,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-08,354773,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-09,345807,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-10,327836,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-11,269178,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2017-12,277635,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-01,237521,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-02,240671,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-03,297386,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-04,353190,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-05,372944,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-06,363841,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-07,392348,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-08,391126,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-09,379181,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-10,367383,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-11,298653,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2018-12,294560,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-01,258957,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-02,267687,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-03,320896,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-04,384281,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-05,393188,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-06,407702,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-07,424944,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-08,420265,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-09,415421,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-10,403270,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-11,331381,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2019-12,337577,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-01,289047,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-02,295991,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-03,128453,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-04,26,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-05,1808,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-06,35436,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-07,131582,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-08,179687,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-09,129462,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-10,101790,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-11,54390,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2020-12,78638,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-01,60658,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-02,35926,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-03,43956,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-04,83001,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-05,113708,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-06,148620,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-07,235359,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-08,292778,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-09,264813,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-10,272174,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-11,227774,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2021-12,224136,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-01,147305,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-02,192969,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-03,241871,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-04,346660,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-05,386587,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-06,407071,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-07,434621,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-08,446812,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-09,420049,,
ESTAT:AVIA_PAOC(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers carried,Total transport,Total,Luxembourg,2022-10,397286,,
